year,state,dtype,mrate,legal,pop,beertax
1976,30,all,214.78351,1.0,43765,0.18453427
1976,30,MVA,102.82189,1.0,43765,0.18453427
1976,30,suicide,22.849308,1.0,43765,0.18453427
1976,30,homicide,9.139724,1.0,43765,0.18453427
1976,30,other external,45.698616,1.0,43765,0.18453427
1976,30,internal,34.273964,1.0,43765,0.18453427
1977,30,all,206.07011,1.0,44645,0.22937293
1977,30,MVA,114.23452,1.0,44645,0.22937293
1977,30,suicide,33.59839,1.0,44645,0.22937293
1977,30,homicide,4.479785,1.0,44645,0.22937293
1977,30,other external,40.318066,1.0,44645,0.22937293
1977,30,internal,13.439355,1.0,44645,0.22937293
1978,30,all,177.36,1.0,45106,0.2131902
1978,30,MVA,86.463,1.0,45106,0.2131902
1978,30,suicide,17.736,1.0,45106,0.2131902
1978,30,homicide,4.434,1.0,45106,0.2131902
1978,30,other external,35.472,1.0,45106,0.2131902
1978,30,internal,33.255,1.0,45106,0.2131902
1979,30,all,198.37732,0.66804117,44864,0.19146006
1979,30,MVA,135.96648,0.66804117,44864,0.19146006
1979,30,suicide,11.1447935,0.66804117,44864,0.19146006
1979,30,homicide,11.1447935,0.66804117,44864,0.19146006
1979,30,other external,22.289587,0.66804117,44864,0.19146006
1979,30,internal,17.831669,0.66804117,44864,0.19146006
1980,30,all,248.40312,0.6707993,45088,0.16868931
1980,30,MVA,128.63733,0.6707993,45088,0.16868931
1980,30,suicide,33.268276,0.6707993,45088,0.16868931
1980,30,homicide,13.30731,0.6707993,45088,0.16868931
1980,30,other external,39.921932,0.6707993,45088,0.16868931
1980,30,internal,33.268276,0.6707993,45088,0.16868931
1981,30,all,218.43794,0.6678852,44864,0.15291528
1981,30,MVA,138.19543,0.6678852,44864,0.15291528
1981,30,suicide,22.289587,0.6678852,44864,0.15291528
1981,30,homicide,0.0,0.6678852,44864,0.15291528
1981,30,other external,44.579174,0.6678852,44864,0.15291528
1981,30,internal,13.373752,0.6678852,44864,0.15291528
1982,30,all,176.35487,0.67534876,44229,0.14404145
1982,30,MVA,99.48224,0.67534876,44229,0.14404145
1982,30,suicide,13.56576,0.67534876,44229,0.14404145
1982,30,homicide,13.56576,0.67534876,44229,0.14404145
1982,30,other external,31.65344,0.67534876,44229,0.14404145
1982,30,internal,18.08768,0.67534876,44229,0.14404145
1983,30,all,149.93909,0.6863696,42684,0.13955824
1983,30,MVA,79.65514,0.6863696,42684,0.13955824
1983,30,suicide,16.399588,0.6863696,42684,0.13955824
1983,30,homicide,2.3427982,0.6863696,42684,0.13955824
1983,30,other external,32.799175,0.6863696,42684,0.13955824
1983,30,internal,18.742386,0.6863696,42684,0.13955824
1970,31,all,153.66228,0.31476378,81998,0.20618556
1970,31,MVA,71.95297,0.31476378,81998,0.20618556
1970,31,suicide,4.8781676,0.31476378,81998,0.20618556
1970,31,homicide,4.8781676,0.31476378,81998,0.20618556
1970,31,other external,41.464424,0.31476378,81998,0.20618556
1970,31,internal,30.488548,0.31476378,81998,0.20618556
1971,31,all,135.67241,0.32733622,84763,0.19753087
1971,31,MVA,77.86416,0.32733622,84763,0.19753087
1971,31,suicide,15.336881,0.32733622,84763,0.19753087
1971,31,homicide,2.35952,0.32733622,84763,0.19753087
1971,31,other external,18.87616,0.32733622,84763,0.19753087
1971,31,internal,21.235682,0.32733622,84763,0.19753087
1972,31,all,129.61012,0.5257138,86413,0.23923446
1972,31,MVA,78.691864,0.5257138,86413,0.23923446
1972,31,suicide,4.628933,0.5257138,86413,0.23923446
1972,31,homicide,2.3144665,0.5257138,86413,0.23923446
1972,31,other external,13.8868,0.5257138,86413,0.23923446
1972,31,internal,30.088066,0.5257138,86413,0.23923446
1973,31,all,117.91238,0.6647167,87353,0.22522523
1973,31,MVA,56.09424,0.6647167,87353,0.22522523
1973,31,suicide,9.158243,0.6647167,87353,0.22522523
1973,31,homicide,5.7239017,0.6647167,87353,0.22522523
1973,31,other external,12.592584,0.6647167,87353,0.22522523
1973,31,internal,34.34341,0.6647167,87353,0.22522523
1974,31,all,135.7126,0.66563106,89159,0.20283976
1974,31,MVA,72.903465,0.66563106,89159,0.20283976
1974,31,suicide,14.580693,0.66563106,89159,0.20283976
1974,31,homicide,4.486367,0.66563106,89159,0.20283976
1974,31,other external,15.702285,0.66563106,89159,0.20283976
1974,31,internal,28.039795,0.66563106,89159,0.20283976
1975,31,all,164.25067,0.6642672,90715,0.18587361
1975,31,MVA,84.88122,0.6642672,90715,0.18587361
1975,31,suicide,11.023535,0.6642672,90715,0.18587361
1975,31,homicide,6.614121,0.6642672,90715,0.18587361
1975,31,other external,29.763546,0.6642672,90715,0.18587361
1975,31,internal,31.968252,0.6642672,90715,0.18587361
1976,31,all,113.134476,0.67083305,91926,0.17574692
1976,31,MVA,59.830734,0.67083305,91926,0.17574692
1976,31,suicide,5.4391575,0.67083305,91926,0.17574692
1976,31,homicide,5.4391575,0.67083305,91926,0.17574692
1976,31,other external,26.107956,0.67083305,91926,0.17574692
1976,31,internal,16.317472,0.67083305,91926,0.17574692
1977,31,all,132.41754,0.67096937,92888,0.18151815
1977,31,MVA,69.976746,0.67096937,92888,0.18151815
1977,31,suicide,12.918784,0.67096937,92888,0.18151815
1977,31,homicide,4.3062615,0.67096937,92888,0.18151815
1977,31,other external,25.837568,0.67096937,92888,0.18151815
1977,31,internal,19.378176,0.67096937,92888,0.18151815
1978,31,all,110.994965,0.67242473,92797,0.16871166
1978,31,MVA,61.4244,0.67242473,92797,0.16871166
1978,31,suicide,5.3881054,0.67242473,92797,0.16871166
1978,31,homicide,4.3104844,0.67242473,92797,0.16871166
1978,31,other external,17.241938,0.67242473,92797,0.16871166
1978,31,internal,22.630041,0.67242473,92797,0.16871166
1979,31,all,102.57287,0.6703671,93592,0.16528925
1979,31,MVA,47.012566,0.6703671,93592,0.16528925
1979,31,suicide,7.479272,0.6703671,93592,0.16528925
1979,31,homicide,2.1369348,0.6703671,93592,0.16528925
1979,31,other external,26.711685,0.6703671,93592,0.16528925
1979,31,internal,19.232412,0.6703671,93592,0.16528925
1980,31,all,120.8381,0.52303416,92686,0.14563106
1980,31,MVA,67.97143,0.52303416,92686,0.14563106
1980,31,suicide,7.552381,0.52303416,92686,0.14563106
1980,31,homicide,9.710204,0.52303416,92686,0.14563106
1980,31,other external,17.262585,0.52303416,92686,0.14563106
1980,31,internal,18.341497,0.52303416,92686,0.14563106
1981,31,all,127.743454,0.34682348,90807,0.1540154
1981,31,MVA,70.47915,0.34682348,90807,0.1540154
1981,31,suicide,6.60742,0.34682348,90807,0.1540154
1981,31,homicide,8.809894,0.34682348,90807,0.1540154
1981,31,other external,25.328444,0.34682348,90807,0.1540154
1981,31,internal,16.51855,0.34682348,90807,0.1540154
1982,31,all,92.76331,0.34586975,87319,0.14507772
1982,31,MVA,41.22814,0.34586975,87319,0.14507772
1982,31,suicide,13.742714,0.34586975,87319,0.14507772
1982,31,homicide,6.871357,0.34586975,87319,0.14507772
1982,31,other external,11.452261,0.34586975,87319,0.14507772
1982,31,internal,19.468843,0.34586975,87319,0.14507772
1983,31,all,94.81517,0.3481877,83320,0.14056225
1983,31,MVA,49.207874,0.3481877,83320,0.14056225
1983,31,suicide,7.2011523,0.3481877,83320,0.14056225
1983,31,homicide,4.800768,0.3481877,83320,0.14056225
1983,31,other external,14.402305,0.3481877,83320,0.14056225
1983,31,internal,19.203072,0.3481877,83320,0.14056225
1970,32,all,269.5919,0.0,21514,0.15463917
1970,32,MVA,144.09222,0.0,21514,0.15463917
1970,32,suicide,13.944408,0.0,21514,0.15463917
1970,32,homicide,27.888817,0.0,21514,0.15463917
1970,32,other external,41.833225,0.0,21514,0.15463917
1970,32,internal,41.833225,0.0,21514,0.15463917
1971,32,all,255.97621,0.0,24221,0.14814815
1971,32,MVA,115.602165,0.0,24221,0.14814815
1971,32,suicide,24.771893,0.0,24221,0.14814815
1971,32,homicide,8.2572975,0.0,24221,0.14814815
1971,32,other external,70.18703,0.0,24221,0.14814815
1971,32,internal,37.157837,0.0,24221,0.14814815
1972,32,all,294.10684,0.0,27201,0.14354067
1972,32,MVA,169.11143,0.0,27201,0.14354067
1972,32,suicide,36.763355,0.0,27201,0.14354067
1972,32,homicide,14.705341,0.0,27201,0.14354067
1972,32,other external,29.410683,0.0,27201,0.14354067
1972,32,internal,44.116024,0.0,27201,0.14354067
1973,32,all,259.75824,0.0,28873,0.13513513
1973,32,MVA,135.0743,0.0,28873,0.13513513
1973,32,suicide,17.317217,0.0,28873,0.13513513
1973,32,homicide,24.244104,0.0,28873,0.13513513
1973,32,other external,55.415092,0.0,28873,0.13513513
1973,32,internal,27.707546,0.0,28873,0.13513513
1974,32,all,251.64537,0.0,30996,0.121703856
1974,32,MVA,87.10802,0.0,30996,0.121703856
1974,32,suicide,29.036005,0.0,30996,0.121703856
1974,32,homicide,45.167118,0.0,30996,0.121703856
1974,32,other external,41.940895,0.0,30996,0.121703856
1974,32,internal,48.39334,0.0,30996,0.121703856
1975,32,all,170.7161,0.0,32803,0.111524165
1975,32,MVA,94.503555,0.0,32803,0.111524165
1975,32,suicide,21.339512,0.0,32803,0.111524165
1975,32,homicide,9.145505,0.0,32803,0.111524165
1975,32,other external,24.388014,0.0,32803,0.111524165
1975,32,internal,21.339512,0.0,32803,0.111524165
1976,32,all,232.35133,0.0,34861,0.10544815
1976,32,MVA,94.66166,0.0,34861,0.10544815
1976,32,suicide,34.42242,0.0,34861,0.10544815
1976,32,homicide,34.42242,0.0,34861,0.10544815
1976,32,other external,40.15949,0.0,34861,0.10544815
1976,32,internal,28.68535,0.0,34861,0.10544815
1977,32,all,230.7212,0.0,36841,0.0990099
1977,32,MVA,97.71722,0.0,36841,0.0990099
1977,32,suicide,38.00114,0.0,36841,0.0990099
1977,32,homicide,19.00057,0.0,36841,0.0990099
1977,32,other external,43.429874,0.0,36841,0.0990099
1977,32,internal,32.572407,0.0,36841,0.0990099
1978,32,all,186.95471,0.0,38512,0.09202454
1978,32,MVA,96.07395,0.0,38512,0.09202454
1978,32,suicide,23.369339,0.0,38512,0.09202454
1978,32,homicide,20.772747,0.0,38512,0.09202454
1978,32,other external,23.369339,0.0,38512,0.09202454
1978,32,internal,23.369339,0.0,38512,0.09202454
1979,32,all,228.0362,0.0,40783,0.08264463
1979,32,MVA,105.43609,0.0,40783,0.08264463
1979,32,suicide,34.32803,0.0,40783,0.08264463
1979,32,homicide,44.136036,0.0,40783,0.08264463
1979,32,other external,24.520021,0.0,40783,0.08264463
1979,32,internal,19.616016,0.0,40783,0.08264463
1980,32,all,218.33554,0.0,43053,0.07281553
1980,32,MVA,106.845055,0.0,43053,0.07281553
1980,32,suicide,18.581749,0.0,43053,0.07281553
1980,32,homicide,16.25903,0.0,43053,0.07281553
1980,32,other external,48.77709,0.0,43053,0.07281553
1980,32,internal,27.872622,0.0,43053,0.07281553
1981,32,all,200.54982,0.0,44378,0.0660066
1981,32,MVA,85.62801,0.0,44378,0.0660066
1981,32,suicide,24.787056,0.0,44378,0.0660066
1981,32,homicide,27.040426,0.0,44378,0.0660066
1981,32,other external,36.0539,0.0,44378,0.0660066
1981,32,internal,27.040426,0.0,44378,0.0660066
1982,32,all,183.47002,0.0,45239,0.062176164
1982,32,MVA,97.261215,0.0,45239,0.062176164
1982,32,suicide,19.894339,0.0,45239,0.062176164
1982,32,homicide,24.315304,0.0,45239,0.062176164
1982,32,other external,17.683857,0.0,45239,0.062176164
1982,32,internal,24.315304,0.0,45239,0.062176164
1983,32,all,163.8582,0.0,45161,0.09036145
1983,32,MVA,75.2862,0.0,45161,0.09036145
1983,32,suicide,35.4288,0.0,45161,0.09036145
1983,32,homicide,22.143,0.0,45161,0.09036145
1983,32,other external,15.500099,0.0,45161,0.09036145
1983,32,internal,15.500099,0.0,45161,0.09036145
1970,33,all,111.99602,0.0,40180,0.30927834
1970,33,MVA,59.73121,0.0,40180,0.30927834
1970,33,suicide,2.4888003,0.0,40180,0.30927834
1970,33,homicide,2.4888003,0.0,40180,0.30927834
1970,33,other external,27.376804,0.0,40180,0.30927834
1970,33,internal,19.910402,0.0,40180,0.30927834
1971,33,all,150.04305,0.0,40655,0.2962963
1971,33,MVA,71.33194,0.0,40655,0.2962963
1971,33,suicide,17.218054,0.0,40655,0.2962963
1971,33,homicide,4.919444,0.0,40655,0.2962963
1971,33,other external,36.895832,0.0,40655,0.2962963
1971,33,internal,19.677776,0.0,40655,0.2962963
1972,33,all,116.58692,0.0,41171,0.28708133
1972,33,MVA,43.720093,0.0,41171,0.28708133
1972,33,suicide,19.431152,0.0,41171,0.28708133
1972,33,homicide,9.715576,0.0,41171,0.28708133
1972,33,other external,24.28894,0.0,41171,0.28708133
1972,33,internal,19.431152,0.0,41171,0.28708133
1973,33,all,114.07115,0.5863014,42079,0.27027026
1973,33,MVA,59.41206,0.5863014,42079,0.27027026
1973,33,suicide,14.258894,0.5863014,42079,0.27027026
1973,33,homicide,4.7529645,0.5863014,42079,0.27027026
1973,33,other external,26.141306,0.5863014,42079,0.27027026
1973,33,internal,9.505929,0.5863014,42079,0.27027026
1974,33,all,149.35844,1.0,44189,0.24340771
1974,33,MVA,70.153206,1.0,44189,0.24340771
1974,33,suicide,27.15608,1.0,44189,0.24340771
1974,33,homicide,9.052027,1.0,44189,0.24340771
1974,33,other external,20.36706,1.0,44189,0.24340771
1974,33,internal,22.630066,1.0,44189,0.24340771
1975,33,all,95.201004,1.0,46218,0.2788104
1975,33,MVA,38.945866,1.0,46218,0.2788104
1975,33,suicide,17.309273,1.0,46218,0.2788104
1975,33,homicide,2.163659,1.0,46218,0.2788104
1975,33,other external,19.472933,1.0,46218,0.2788104
1975,33,internal,17.309273,1.0,46218,0.2788104
1976,33,all,116.17775,1.0,48202,0.26362038
1976,33,MVA,62.238083,1.0,48202,0.26362038
1976,33,suicide,6.2238083,1.0,48202,0.26362038
1976,33,homicide,4.149205,1.0,48202,0.26362038
1976,33,other external,20.746027,1.0,48202,0.26362038
1976,33,internal,22.82063,1.0,48202,0.26362038
1977,33,all,136.21558,1.0,50655,0.24752477
1977,33,MVA,65.14658,1.0,50655,0.24752477
1977,33,suicide,19.741388,1.0,50655,0.24752477
1977,33,homicide,3.9482775,1.0,50655,0.24752477
1977,33,other external,31.58622,1.0,50655,0.24752477
1977,33,internal,15.79311,1.0,50655,0.24752477
1978,33,all,97.477066,1.0,52320,0.23006137
1978,33,MVA,42.04893,1.0,52320,0.23006137
1978,33,suicide,13.379205,1.0,52320,0.23006137
1978,33,homicide,3.82263,1.0,52320,0.23006137
1978,33,other external,19.11315,1.0,52320,0.23006137
1978,33,internal,19.11315,1.0,52320,0.23006137
1979,33,all,99.84838,0.5892311,54082,0.20661159
1979,33,MVA,40.67897,0.5892311,54082,0.20661159
1979,33,suicide,12.943308,0.5892311,54082,0.20661159
1979,33,homicide,0.0,0.5892311,54082,0.20661159
1979,33,other external,27.73566,0.5892311,54082,0.20661159
1979,33,internal,18.49044,0.5892311,54082,0.20661159
1980,33,all,113.28132,0.3299775,54731,0.18203884
1980,33,MVA,71.25761,0.3299775,54731,0.18203884
1980,33,suicide,14.616944,0.3299775,54731,0.18203884
1980,33,homicide,1.827118,0.3299775,54731,0.18203884
1980,33,other external,14.616944,0.3299775,54731,0.18203884
1980,33,internal,10.962708,0.3299775,54731,0.18203884
1981,33,all,117.259476,0.35449588,53727,0.1980198
1981,33,MVA,57.69911,0.35449588,53727,0.1980198
1981,33,suicide,22.335138,0.35449588,53727,0.1980198
1981,33,homicide,1.8612616,0.35449588,53727,0.1980198
1981,33,other external,22.335138,0.35449588,53727,0.1980198
1981,33,internal,13.028831,0.35449588,53727,0.1980198
1982,33,all,101.98191,0.34795073,51970,0.1865285
1982,33,MVA,53.877235,0.34795073,51970,0.1865285
1982,33,suicide,13.469309,0.34795073,51970,0.1865285
1982,33,homicide,3.8483741,0.34795073,51970,0.1865285
1982,33,other external,11.545122,0.34795073,51970,0.1865285
1982,33,internal,19.24187,0.34795073,51970,0.1865285
1983,33,all,109.34937,0.3351558,51212,0.30120483
1983,33,MVA,58.58002,0.3351558,51212,0.30120483
1983,33,suicide,5.858002,0.3351558,51212,0.30120483
1983,33,homicide,1.9526674,0.3351558,51212,0.30120483
1983,33,other external,21.479342,0.3351558,51212,0.30120483
1983,33,internal,21.479342,0.3351558,51212,0.30120483
1970,34,all,102.180786,0.0,322957,0.085051544
1970,34,MVA,29.41568,0.0,322957,0.085051544
1970,34,suicide,4.3349423,0.0,322957,0.085051544
1970,34,homicide,9.598801,0.0,322957,0.085051544
1970,34,other external,22.29399,0.0,322957,0.085051544
1970,34,internal,36.537373,0.0,322957,0.085051544
1971,34,all,117.012794,0.0,346116,0.08148148
1971,34,MVA,37.848583,0.0,346116,0.08148148
1971,34,suicide,8.667614,0.0,346116,0.08148148
1971,34,homicide,9.245456,0.0,346116,0.08148148
1971,34,other external,23.113638,0.0,346116,0.08148148
1971,34,internal,38.137505,0.0,346116,0.08148148
1972,34,all,103.1448,0.0,356780,0.07894737
1972,34,MVA,31.952463,0.0,356780,0.07894737
1972,34,suicide,6.166265,0.0,356780,0.07894737
1972,34,homicide,8.408543,0.0,356780,0.07894737
1972,34,other external,20.180504,0.0,356780,0.07894737
1972,34,internal,36.43702,0.0,356780,0.07894737
1973,34,all,119.102684,1.0,361033,0.074324325
1973,34,MVA,45.702194,1.0,361033,0.074324325
1973,34,suicide,7.478541,1.0,361033,0.074324325
1973,34,homicide,9.971388,1.0,361033,0.074324325
1973,34,other external,22.15864,1.0,361033,0.074324325
1973,34,internal,33.791924,1.0,361033,0.074324325
1974,34,all,116.84512,1.0,365441,0.06693712
1974,34,MVA,38.58352,1.0,365441,0.06693712
1974,34,suicide,7.1146917,1.0,365441,0.06693712
1974,34,homicide,11.492963,1.0,365441,0.06693712
1974,34,other external,20.249506,1.0,365441,0.06693712
1974,34,internal,39.404446,1.0,365441,0.06693712
1975,34,all,113.97206,1.0,372021,0.06133829
1975,34,MVA,46.771553,1.0,372021,0.06133829
1975,34,suicide,8.064061,1.0,372021,0.06133829
1975,34,homicide,11.82729,1.0,372021,0.06133829
1975,34,other external,17.472132,1.0,372021,0.06133829
1975,34,internal,29.837025,1.0,372021,0.06133829
1976,34,all,99.245995,1.0,377849,0.05799648
1976,34,MVA,36.522526,1.0,377849,0.05799648
1976,34,suicide,11.115551,1.0,377849,0.05799648
1976,34,homicide,9.527616,1.0,377849,0.05799648
1976,34,other external,12.438831,1.0,377849,0.05799648
1976,34,internal,29.64147,1.0,377849,0.05799648
1977,34,all,102.73334,1.0,380597,0.054455448
1977,34,MVA,45.192158,1.0,380597,0.054455448
1977,34,suicide,8.145099,1.0,380597,0.054455448
1977,34,homicide,8.145099,1.0,380597,0.054455448
1977,34,other external,14.713726,1.0,380597,0.054455448
1977,34,internal,26.537256,1.0,380597,0.054455448
1978,34,all,92.43074,1.0,377580,0.0506135
1978,34,MVA,37.607925,1.0,377580,0.0506135
1978,34,suicide,6.356269,1.0,377580,0.0506135
1978,34,homicide,8.21018,1.0,377580,0.0506135
1978,34,other external,15.625828,1.0,377580,0.0506135
1978,34,internal,24.630543,1.0,377580,0.0506135
1979,34,all,103.75284,1.0,377821,0.045454547
1979,34,MVA,44.4655,1.0,377821,0.045454547
1979,34,suicide,7.6755924,1.0,377821,0.045454547
1979,34,homicide,10.322349,1.0,377821,0.045454547
1979,34,other external,15.61586,1.0,377821,0.045454547
1979,34,internal,25.673532,1.0,377821,0.045454547
1980,34,all,104.2715,0.82999784,385532,0.040048543
1980,34,MVA,42.27924,0.82999784,385532,0.040048543
1980,34,suicide,11.412801,0.82999784,385532,0.040048543
1980,34,homicide,10.375274,0.82999784,385532,0.040048543
1980,34,other external,15.822292,0.82999784,385532,0.040048543
1980,34,internal,24.381893,0.82999784,385532,0.040048543
1981,34,all,90.58017,0.65952426,397438,0.03630363
1981,34,MVA,40.761074,0.65952426,397438,0.03630363
1981,34,suicide,7.296736,0.65952426,397438,0.03630363
1981,34,homicide,11.574132,0.65952426,397438,0.03630363
1981,34,other external,13.838636,0.65952426,397438,0.03630363
1981,34,internal,17.109587,0.65952426,397438,0.03630363
1982,34,all,78.47875,0.6682874,403931,0.03419689
1982,34,MVA,34.659386,0.6682874,403931,0.03419689
1982,34,suicide,7.179444,0.6682874,403931,0.03419689
1982,34,homicide,10.397816,0.6682874,403931,0.03419689
1982,34,other external,8.912414,0.6682874,403931,0.03419689
1982,34,internal,17.329693,0.6682874,403931,0.03419689
1983,34,all,72.83774,0.50856215,402264,0.03313253
1983,34,MVA,28.091005,0.50856215,402264,0.03313253
1983,34,suicide,7.457789,0.50856215,402264,0.03313253
1983,34,homicide,8.2035675,0.50856215,402264,0.03313253
1983,34,other external,10.689497,0.50856215,402264,0.03313253
1983,34,internal,18.39588,0.50856215,402264,0.03313253
1970,35,all,213.04639,0.0,55387,0.20618556
1970,35,MVA,110.13415,0.0,55387,0.20618556
1970,35,suicide,9.02739,0.0,55387,0.20618556
1970,35,homicide,10.832867,0.0,55387,0.20618556
1970,35,other external,39.720512,0.0,55387,0.20618556
1970,35,internal,43.331467,0.0,55387,0.20618556
1971,35,all,241.88203,0.0,60360,0.19753087
1971,35,MVA,122.59775,0.0,60360,0.19753087
1971,35,suicide,18.22399,0.0,60360,0.19753087
1971,35,homicide,28.164347,0.0,60360,0.19753087
1971,35,other external,44.73161,0.0,60360,0.19753087
1971,35,internal,28.164347,0.0,60360,0.19753087
1972,35,all,186.84023,0.0,64226,0.19138756
1972,35,MVA,74.73609,0.0,64226,0.19138756
1972,35,suicide,21.798025,0.0,64226,0.19138756
1972,35,homicide,21.798025,0.0,64226,0.19138756
1972,35,other external,31.140038,0.0,64226,0.19138756
1972,35,internal,37.368046,0.0,64226,0.19138756
1973,35,all,233.84889,0.0,67565,0.18018018
1973,35,MVA,113.96433,0.0,67565,0.18018018
1973,35,suicide,22.200844,0.0,67565,0.18018018
1973,35,homicide,20.720787,0.0,67565,0.18018018
1973,35,other external,47.3618,0.0,67565,0.18018018
1973,35,internal,29.601126,0.0,67565,0.18018018
1974,35,all,231.582,0.0,69090,0.1622718
1974,35,MVA,102.76451,0.0,69090,0.1622718
1974,35,suicide,33.289913,0.0,69090,0.1622718
1974,35,homicide,15.921262,0.0,69090,0.1622718
1974,35,other external,33.289913,0.0,69090,0.1622718
1974,35,internal,46.3164,0.0,69090,0.1622718
1975,35,all,205.35315,0.0,71584,0.14869888
1975,35,MVA,96.39025,0.0,71584,0.14869888
1975,35,suicide,25.145285,0.0,71584,0.14869888
1975,35,homicide,19.557444,0.0,71584,0.14869888
1975,35,other external,34.924004,0.0,71584,0.14869888
1975,35,internal,29.336164,0.0,71584,0.14869888
1976,35,all,153.48465,0.0,73623,0.14059754
1976,35,MVA,80.138,0.0,73623,0.14059754
1976,35,suicide,14.940983,0.0,73623,0.14059754
1976,35,homicide,21.73234,0.0,73623,0.14059754
1976,35,other external,12.224441,0.0,73623,0.14059754
1976,35,internal,24.448881,0.0,73623,0.14059754
1977,35,all,201.44077,0.0,74960,0.1320132
1977,35,MVA,113.39381,0.0,74960,0.1320132
1977,35,suicide,20.010672,0.0,74960,0.1320132
1977,35,homicide,20.010672,0.0,74960,0.1320132
1977,35,other external,20.010672,0.0,74960,0.1320132
1977,35,internal,28.014942,0.0,74960,0.1320132
1978,35,all,201.62628,0.0,75387,0.12269939
1978,35,MVA,107.44558,0.0,75387,0.12269939
1978,35,suicide,21.223818,0.0,75387,0.12269939
1978,35,homicide,22.550306,0.0,75387,0.12269939
1978,35,other external,26.529774,0.0,75387,0.12269939
1978,35,internal,23.876795,0.0,75387,0.12269939
1979,35,all,211.06491,0.0,78175,0.110192835
1979,35,MVA,117.684685,0.0,78175,0.110192835
1979,35,suicide,28.141989,0.0,78175,0.110192835
1979,35,homicide,16.629356,0.0,78175,0.110192835
1979,35,other external,31.979532,0.0,78175,0.110192835
1979,35,internal,16.629356,0.0,78175,0.110192835
1980,35,all,208.28073,0.0,79220,0.097087376
1980,35,MVA,92.148445,0.0,79220,0.097087376
1980,35,suicide,18.934612,0.0,79220,0.097087376
1980,35,homicide,27.770765,0.0,79220,0.097087376
1980,35,other external,41.656147,0.0,79220,0.097087376
1980,35,internal,27.770765,0.0,79220,0.097087376
1981,35,all,180.47845,0.0,80342,0.0990099
1981,35,MVA,73.43606,0.0,80342,0.0990099
1981,35,suicide,31.116976,0.0,80342,0.0990099
1981,35,homicide,18.670185,0.0,80342,0.0990099
1981,35,other external,17.425507,0.0,80342,0.0990099
1981,35,internal,39.829727,0.0,80342,0.0990099
1982,35,all,184.54526,0.0,80739,0.09326425
1982,35,MVA,94.13047,0.0,80739,0.09326425
1982,35,suicide,37.156765,0.0,80739,0.09326425
1982,35,homicide,9.90847,0.0,80739,0.09326425
1982,35,other external,17.339823,0.0,80739,0.09326425
1982,35,internal,26.009735,0.0,80739,0.09326425
1983,35,all,153.3532,0.0,80207,0.1807229
1983,35,MVA,83.53386,0.0,80207,0.1807229
1983,35,suicide,23.688705,0.0,80207,0.1807229
1983,35,homicide,8.727418,0.0,80207,0.1807229
1983,35,other external,13.714514,0.0,80207,0.1807229
1983,35,internal,23.688705,0.0,80207,0.1807229
1970,36,all,135.96016,1.0,886289,0.11340206
1970,36,MVA,37.008244,1.0,886289,0.11340206
1970,36,suicide,5.7543306,1.0,886289,0.11340206
1970,36,homicide,14.103752,1.0,886289,0.11340206
1970,36,other external,31.592403,1.0,886289,0.11340206
1970,36,internal,47.501434,1.0,886289,0.11340206
1971,36,all,144.0515,1.0,912868,0.108641975
1971,36,MVA,36.47844,1.0,912868,0.108641975
1971,36,suicide,6.6822367,1.0,912868,0.108641975
1971,36,homicide,14.131288,1.0,912868,0.108641975
1971,36,other external,23.88078,1.0,912868,0.108641975
1971,36,internal,62.87875,1.0,912868,0.108641975
1972,36,all,139.66043,1.0,925101,0.10526316
1972,36,MVA,37.40132,1.0,925101,0.10526316
1972,36,suicide,7.9991264,1.0,925101,0.10526316
1972,36,homicide,16.646832,1.0,925101,0.10526316
1972,36,other external,21.835453,1.0,925101,0.10526316
1972,36,internal,55.777695,1.0,925101,0.10526316
1973,36,all,133.44937,1.0,928442,0.09909909
1973,36,MVA,35.112587,1.0,928442,0.09909909
1973,36,suicide,6.139317,1.0,928442,0.09909909
1973,36,homicide,15.294439,1.0,928442,0.09909909
1973,36,other external,21.218342,1.0,928442,0.09909909
1973,36,internal,55.684685,1.0,928442,0.09909909
1974,36,all,123.12196,1.0,937282,0.08924949
1974,36,MVA,32.967667,1.0,937282,0.08924949
1974,36,suicide,7.5750947,1.0,937282,0.08924949
1974,36,homicide,15.150189,1.0,937282,0.08924949
1974,36,other external,19.311157,1.0,937282,0.08924949
1974,36,internal,48.117855,1.0,937282,0.08924949
1975,36,all,112.2318,1.0,954275,0.08178439
1975,36,MVA,32.17102,1.0,954275,0.08178439
1975,36,suicide,7.754578,1.0,954275,0.08178439
1975,36,homicide,14.670823,1.0,954275,0.08178439
1975,36,other external,20.539152,1.0,954275,0.08178439
1975,36,internal,37.096226,1.0,954275,0.08178439
1976,36,all,102.14652,1.0,966259,0.077328645
1976,36,MVA,30.530117,1.0,966259,0.077328645
1976,36,suicide,8.693321,1.0,966259,0.077328645
1976,36,homicide,16.972675,1.0,966259,0.077328645
1976,36,other external,18.214579,1.0,966259,0.077328645
1976,36,internal,27.735834,1.0,966259,0.077328645
1977,36,all,109.659744,1.0,970274,0.072607264
1977,36,MVA,33.804886,1.0,970274,0.072607264
1977,36,suicide,9.069603,1.0,970274,0.072607264
1977,36,homicide,17.830015,1.0,970274,0.072607264
1977,36,other external,15.459551,1.0,970274,0.072607264
1977,36,internal,33.495693,1.0,970274,0.072607264
