sob,yob,year,lnwkwage,indEduc,cl7,cl8,cl9,weight,n
23,1915,1960,4.558557035704112,9.90285,0,1,0,4982.0,50
23,1916,1960,4.439837162380947,10.591539,0,1,0,4184.0,42
23,1917,1960,4.44623254863456,10.558183,0,1,0,5878.0,59
23,1918,1960,4.5043870033303195,11.053772,0,1,0,7662.0,77
23,1919,1960,4.598545413869965,11.839443,0,1,0,5674.0,57
23,1920,1970,4.962966516093471,10.559279,0,1,0,5356.0,107
23,1921,1970,5.075984239575698,11.12024,0,1,0,6657.5,133
23,1922,1970,4.975016158758275,11.653872,0,1,0,5210.5,104
23,1923,1970,4.9196035377973875,11.038852,0,1,0,6409.0,128
23,1924,1970,4.983406777724038,11.382882,0,1,0,6811.5,136
23,1925,1970,5.042429855188916,10.898479,0,1,0,5457.0,109
23,1926,1970,5.082457005436686,11.096242,0,1,0,6359.0,127
23,1927,1970,5.047317640762219,10.951716,0,1,0,6306.5,126
23,1928,1970,4.957217314047255,10.922858,0,1,0,5107.5,102
23,1929,1970,5.06980301159424,11.3989,0,1,0,5907.5,118
23,1930,1980,5.7634216160639475,12.159993,0,1,0,6144.0,307
23,1931,1980,5.763324411438981,12.046783,0,1,0,5643.0,282
23,1932,1980,5.756926828769543,12.006361,0,1,0,6446.0,322
23,1933,1980,5.750086826998391,12.390642,0,1,0,5322.0,266
23,1934,1980,5.692239522424307,12.046129,0,1,0,5723.0,286
23,1935,1980,5.694433062361899,11.996208,0,1,0,6065.0,303
23,1936,1980,5.6915000891554826,12.198491,0,1,0,5965.0,298
23,1937,1980,5.734860758268092,12.242863,0,1,0,5604.0,280
23,1938,1980,5.804490227072932,12.392759,0,1,0,5828.0,291
23,1939,1980,5.7440206297848695,12.410405,0,1,0,5843.0,292
23,1940,1990,6.378761596034276,12.634821,0,1,0,5600.0,56
23,1941,1990,6.415484158773707,12.661296,0,1,0,5400.0,54
23,1942,1990,6.433611572156622,12.978305,0,1,0,5900.0,59
23,1943,1990,6.375739955132173,12.729264,0,1,0,6800.0,68
23,1944,1990,6.415267578684521,12.96274,0,1,0,7300.0,73
23,1945,1990,6.302561805074311,13.691163,0,1,0,4300.0,43
23,1946,1990,6.222227117498547,13.368831,0,1,0,7700.0,77
23,1947,1990,6.31215960868111,13.5722885,0,1,0,8300.0,83
23,1948,1990,6.330208137877151,13.467089,0,1,0,7900.0,79
23,1949,1990,6.301092841492496,13.134624,0,1,0,9300.0,93
24,1900,1950,4.366002245915036,8.882851,0,0,0,5557.0,17
24,1901,1950,3.9943691424092984,9.298393,0,0,0,6535.0,20
24,1902,1950,3.830938493101072,8.055414,0,0,0,5883.0,18
24,1903,1950,4.124500533381509,8.31885,0,0,0,8170.0,25
24,1904,1950,3.9619167123194847,9.685862,0,0,0,5227.0,16
24,1905,1950,4.072876380324476,8.428301,0,0,0,6862.0,21
24,1906,1950,3.8814338740053276,8.570898,1,0,0,4577.0,14
24,1907,1950,4.1147640426355725,9.428842,1,0,0,6865.0,21
24,1908,1950,3.8359089590080235,7.4545455,1,0,0,3597.0,11
24,1909,1950,3.9932122957069343,9.305397,1,0,0,11765.0,36
24,1910,1960,4.647944421010626,8.766345,1,0,0,7571.0,76
24,1911,1960,4.768910295919732,9.795927,1,0,0,6875.0,69
24,1912,1960,4.65851991560951,9.876593,1,0,0,9967.0,100
24,1913,1960,4.679839879025655,9.500238,1,0,0,8380.0,84
24,1914,1960,4.744423261036218,10.047941,1,0,0,8573.0,86
24,1915,1960,4.802099422159505,10.03441,1,0,0,8573.0,86
24,1916,1960,4.650130036147663,9.793899,1,0,0,10063.0,101
24,1917,1960,4.721938071672687,10.552349,1,0,0,8663.0,87
24,1918,1960,4.69887035666761,10.448501,1,0,0,10272.0,103
24,1919,1960,4.733569179122578,10.6975975,1,0,0,11154.0,112
24,1920,1970,5.209080871435591,10.830926,1,0,0,10315.0,206
24,1921,1970,5.209702665303145,10.893059,1,0,0,9313.5,186
24,1922,1970,5.146866216171515,10.886153,1,0,0,9565.5,191
24,1923,1970,5.150731312287338,10.719054,1,0,0,9961.0,199
24,1924,1970,5.21900359301435,10.995417,1,0,0,10364.5,207
24,1925,1970,5.118361605605881,10.712105,1,0,0,10413.5,208
24,1926,1970,5.18266779139811,10.599969,1,0,0,9508.0,190
24,1927,1970,5.243605256875324,11.46063,1,0,0,8261.5,165
24,1928,1970,5.172101303498873,10.790767,1,0,0,10115.5,202
24,1929,1970,5.156685144500156,11.1088295,1,0,0,8862.5,177
24,1930,1980,5.93232913885781,12.0899315,1,0,0,8929.0,446
24,1931,1980,5.951701267014613,12.437456,1,0,0,7107.0,355
24,1932,1980,5.926757459198244,12.141348,1,0,0,8327.0,416
24,1933,1980,5.975226066068694,12.655636,1,0,0,7887.0,394
24,1934,1980,5.944708312370935,12.501084,1,0,0,8302.0,415
24,1935,1980,5.8246050882126,12.0223875,1,0,0,8085.0,404
24,1936,1980,5.893239544098513,12.339779,1,0,0,9153.0,457
24,1937,1980,5.887645184715257,12.322278,1,0,0,8744.0,437
24,1938,1980,5.955843455133481,12.72003,1,0,0,9326.0,466
24,1939,1980,5.958010200812636,12.704421,1,0,0,10224.0,511
24,1940,1990,6.553506193539292,13.199158,1,0,0,9500.0,95
24,1941,1990,6.4281568162232245,12.963093,1,0,0,9700.0,97
24,1942,1990,6.597453631825147,13.69106,1,0,0,13200.0,132
24,1943,1990,6.534689783108558,13.44929,1,0,0,14100.0,141
24,1944,1990,6.491169834179077,13.734662,0,0,1,14800.0,148
24,1945,1990,6.444485143237486,13.57,0,0,1,13200.0,132
24,1946,1990,6.512143534576286,13.679235,0,0,1,15700.0,157
24,1947,1990,6.3694752649622535,13.7601,0,0,1,19800.0,198
24,1948,1990,6.401716614093713,13.387847,0,0,1,14400.0,144
24,1949,1990,6.453601401187398,13.75175,0,0,1,16000.0,160
25,1900,1950,3.9823170694079155,11.232055,1,0,0,12747.0,39
25,1901,1950,4.13190120484209,10.156947,1,0,0,16668.0,51
25,1902,1950,4.212434963881493,10.5421,1,0,0,15689.0,48
25,1903,1950,4.1970271533331,10.055511,1,0,0,17654.0,54
25,1904,1950,4.159961257229437,10.783478,1,0,0,19610.0,60
25,1905,1950,4.25241447338438,11.10768,1,0,0,21248.0,65
25,1906,1950,4.121184108135656,10.463639,1,0,0,22552.0,69
25,1907,1950,4.128011131492004,11.067909,1,0,0,28759.0,88
25,1908,1950,4.243984941386029,10.878437,1,0,0,21569.0,66
25,1909,1950,4.107790789967845,10.59844,1,0,0,33340.0,102
25,1910,1960,4.6838973480686015,10.995206,1,0,0,22112.0,222
25,1911,1960,4.676037194522174,10.461816,1,0,0,23308.0,234
25,1912,1960,4.648230131705187,10.85466,1,0,0,28196.0,283
25,1913,1960,4.644448270327153,10.847549,1,0,0,28888.0,290
25,1914,1960,4.7421352714298814,11.204032,1,0,0,27383.0,275
25,1915,1960,4.738753538914609,11.272087,0,1,0,28693.0,288
25,1916,1960,4.674726907250317,11.176397,0,1,0,28090.0,282
25,1917,1960,4.721578373652395,11.535982,0,1,0,30501.0,306
25,1918,1960,4.688333478519704,11.447855,0,1,0,30885.0,310
25,1919,1960,4.6900213007578175,11.478778,0,1,0,30887.0,310
25,1920,1970,5.184948888504542,11.910242,0,1,0,30097.5,601
25,1921,1970,5.279440441231897,12.073553,1,0,0,31290.5,625
25,1922,1970,5.232634782166285,11.832813,1,0,0,26781.5,535
25,1923,1970,5.2760443837806985,12.076525,1,0,0,30101.5,601
25,1924,1970,5.2613533199342655,12.147082,1,0,0,28538.5,570
25,1925,1970,5.239170879095487,12.012696,1,0,0,30994.5,619
25,1926,1970,5.2883185951888745,12.195795,1,0,0,28683.0,573
25,1927,1970,5.270813874561987,11.982627,1,0,0,28435.5,568
25,1928,1970,5.2580425321713085,12.336683,1,0,0,30944.5,618
25,1929,1970,5.236668894109926,12.310137,1,0,0,27741.0,554
25,1930,1980,5.949369558924147,12.90599,1,0,0,27465.0,1372
25,1931,1980,5.93719418664572,12.969722,0,0,1,23020.0,1150
25,1932,1980,5.929204221857051,13.144334,0,0,1,24478.0,1223
25,1933,1980,5.913282003735249,13.223713,0,0,1,23101.0,1154
25,1934,1980,5.925001076715849,13.188567,0,0,1,23074.0,1153
25,1935,1980,5.946588917434731,13.254249,0,0,1,24775.0,1238
25,1936,1980,5.914008932066532,13.154627,0,0,1,23437.0,1171
25,1937,1980,5.921565152952628,13.213136,0,0,1,25411.0,1270
25,1938,1980,5.933280538133129,13.429961,0,0,1,24979.0,1248
25,1939,1980,5.923249152807948,13.348166,0,0,1,24428.0,1220
25,1940,1990,6.587596594765646,13.759427,0,0,1,26200.0,262
25,1941,1990,6.607886362460286,13.8737335,0,0,1,23300.0,233
25,1942,1990,6.530116789543538,13.84236,0,0,1,35600.0,356
25,1943,1990,6.653133255302351,13.8502445,0,0,1,28600.0,286
25,1944,1990,6.546850057227593,14.05373,1,0,0,31100.0,311
25,1945,1990,6.5915033098436515,14.23074,1,0,0,28400.0,284
25,1946,1990,6.609082099960692,14.248229,1,0,0,40100.0,401
25,1947,1990,6.524597216387277,14.456434,1,0,0,38700.0,387
25,1948,1990,6.449144650870985,13.977286,1,0,0,33900.0,339
25,1949,1990,6.550401800659767,14.373198,1,0,0,41900.0,419
26,1900,1950,3.9697424024794508,9.85524,1,0,0,15688.0,48
26,1901,1950,4.2068005499118435,9.738824,1,0,0,15032.0,46
26,1902,1950,4.031504426807682,10.017755,1,0,0,18305.0,56
26,1903,1950,3.8505357614988784,9.963217,1,0,0,17970.0,55
26,1904,1950,4.178133135882375,10.180117,1,0,0,16345.0,50
26,1905,1950,4.362186694946583,10.489487,1,0,0,15361.0,47
26,1906,1950,4.2187842459611415,9.987189,0,1,0,24510.0,75
26,1907,1950,4.031557685588361,10.5084505,0,1,0,19939.0,61
26,1908,1950,4.095160372499182,10.711991,0,1,0,16996.0,52
26,1909,1950,4.138954990588168,10.53196,0,1,0,20917.0,64
26,1910,1960,4.699430754234829,10.105833,0,1,0,21704.0,218
26,1911,1960,4.755538383774067,10.5755625,0,1,0,22703.0,228
26,1912,1960,4.729277003368459,10.439917,0,1,0,24000.0,241
26,1913,1960,4.733569015233105,10.759531,0,1,0,26099.0,262
26,1914,1960,4.7126040053271705,10.636364,0,1,0,26301.0,264
26,1915,1960,4.786737854128217,10.896125,0,1,0,26686.0,268
26,1916,1960,4.749551721467128,10.923995,0,1,0,28985.0,291
26,1917,1960,4.773811690939686,11.114667,0,1,0,29686.0,298
26,1918,1960,4.785009606585216,11.338369,0,1,0,30975.0,311
26,1919,1960,4.78606551030703,11.020703,0,1,0,27001.0,271
26,1920,1970,5.324071952724657,11.573815,0,1,0,29899.0,597
26,1921,1970,5.309021027469966,11.732647,0,1,0,33502.5,669
26,1922,1970,5.281740186668006,11.52666,0,1,0,30345.0,606
26,1923,1970,5.260348624245751,11.81135,0,1,0,32846.5,656
26,1924,1970,5.29207865605835,11.927204,0,1,0,34796.0,695
26,1925,1970,5.308653953399013,11.998055,0,1,0,34192.5,683
26,1926,1970,5.312113621485577,11.9336195,0,1,0,34807.0,695
26,1927,1970,5.325341342099464,11.819638,0,1,0,35553.5,710
26,1928,1970,5.286282692365988,11.924552,0,1,0,34898.0,697
26,1929,1970,5.3158669931512295,12.117435,0,1,0,37305.5,745
26,1930,1980,5.972726276693632,12.325965,0,1,0,34019.0,1700
26,1931,1980,6.042194373877626,12.6688795,0,0,1,30125.0,1505
26,1932,1980,6.018738853899098,12.67124,0,0,1,31199.0,1559
26,1933,1980,6.02605078299082,12.786987,0,0,1,30402.0,1519
26,1934,1980,6.007683673885997,12.797765,0,0,1,31048.0,1551
26,1935,1980,5.999708125352677,12.810307,0,1,0,34561.0,1727
26,1936,1980,6.027811576234801,12.802829,0,1,0,32804.0,1639
26,1937,1980,6.018255374309498,12.96386,0,1,0,34283.0,1713
26,1938,1980,5.989480519237395,12.958929,0,1,0,37496.0,1873
26,1939,1980,6.021045749621492,12.971485,0,1,0,37139.0,1856
26,1940,1990,6.545336756103091,13.434913,0,1,0,40300.0,403
26,1941,1990,6.546849880121762,13.337922,0,1,0,38500.0,385
26,1942,1990,6.604239535776923,13.746797,0,1,0,48700.0,487
26,1943,1990,6.515723167370787,13.548461,0,1,0,42900.0,429
26,1944,1990,6.4700887395288245,13.770424,0,1,0,47200.0,472
26,1945,1990,6.4999719768839865,13.849095,0,1,0,42000.0,420
26,1946,1990,6.4881250612288195,14.001092,0,1,0,58600.0,586
26,1947,1990,6.466107314323369,14.076988,0,1,0,60100.0,601
26,1948,1990,6.516673599933178,13.999377,0,1,0,56200.0,562
26,1949,1990,6.455361296861398,13.767091,0,1,0,60500.0,605
27,1900,1950,3.976093666500831,9.717423,0,0,0,12747.0,39
27,1901,1950,4.072318716338403,9.566197,0,0,0,9804.0,30
27,1902,1950,3.924217601381177,9.649744,0,0,0,12094.0,37
27,1903,1950,4.246373223169324,9.876542,0,0,0,10457.0,32
27,1904,1950,4.009852210615573,9.880854,0,0,0,13731.0,42
27,1905,1950,4.178507247954587,9.544595,0,0,0,10786.0,33
27,1906,1950,3.8809282062401724,9.738801,0,1,0,13729.0,42
27,1907,1950,4.171176307755146,9.878257,0,1,0,13397.0,41
27,1908,1950,4.087188895544568,9.028442,0,1,0,11110.0,34
27,1909,1950,4.04168298229557,10.270623,0,1,0,15686.0,48
27,1910,1960,4.672415909338863,10.833752,0,1,0,13943.0,140
27,1911,1960,4.650453929932791,10.954047,0,1,0,15146.0,152
27,1912,1960,4.494934397962343,10.3292265,0,1,0,14528.0,146
27,1913,1960,4.6021160358734665,10.869734,0,1,0,16236.0,163
27,1914,1960,4.647821014880717,11.016933,0,1,0,17126.0,172
27,1915,1960,4.497373778270133,10.86362,0,1,0,16036.0,161
27,1916,1960,4.659070233315423,10.905106,0,1,0,16745.0,168
27,1917,1960,4.674057187705713,11.110325,0,1,0,17938.0,180
27,1918,1960,4.6458838446204265,10.980895,0,1,0,16645.0,167
27,1919,1960,4.663401314368683,11.178935,0,1,0,15637.0,157
27,1920,1970,5.107990957015775,11.585491,0,1,0,19230.0,384
27,1921,1970,5.132904036266716,11.525518,0,1,0,19829.0,396
27,1922,1970,5.1848090956804835,11.616503,0,1,0,17718.5,354
27,1923,1970,5.146289376266653,12.106531,0,1,0,17821.0,356
27,1924,1970,5.205746808729346,11.862377,0,1,0,18830.5,376
27,1925,1970,5.282856485173528,12.12027,0,1,0,18774.5,375
27,1926,1970,5.206558034862151,11.690374,0,1,0,18180.0,363
27,1927,1970,5.181270394617747,11.996672,0,1,0,19079.5,381
27,1928,1970,5.238127887192847,12.012767,0,1,0,17076.0,341
27,1929,1970,5.198503965987111,12.34848,0,1,0,17275.0,345
27,1930,1980,5.92302418476328,12.666297,0,1,0,16230.0,811
27,1931,1980,5.906272033699029,12.6030245,0,1,0,15472.0,773
27,1932,1980,5.953734448012067,12.905592,0,1,0,17615.0,880
27,1933,1980,5.970472035072576,12.895313,0,1,0,16535.0,826
27,1934,1980,5.92569208537989,12.816194,0,1,0,16278.0,813
27,1935,1980,5.942707415712027,12.915622,0,1,0,16272.0,813
27,1936,1980,5.925527365397228,13.038962,0,1,0,16734.0,836
27,1937,1980,5.955520942184125,13.151543,0,1,0,18635.0,931
27,1938,1980,5.93708517161558,13.196899,0,1,0,19416.0,970
27,1939,1980,5.952995504163682,13.154524,0,1,0,19751.0,987
27,1940,1990,6.434886957262295,13.329279,0,1,0,22200.0,222
27,1941,1990,6.427272921712708,13.244744,0,1,0,19600.0,196
27,1942,1990,6.440637536148479,13.602064,0,1,0,21800.0,218
27,1943,1990,6.4922526148155155,13.648382,0,1,0,20400.0,204
27,1944,1990,6.470477015291609,13.672736,0,1,0,20100.0,201
27,1945,1990,6.384329132538498,13.813594,0,1,0,19200.0,192
27,1946,1990,6.448156819951547,13.889084,0,1,0,27300.0,273
27,1947,1990,6.4250502353937415,14.145148,0,1,0,30300.0,303
27,1948,1990,6.346501912541851,14.080877,0,1,0,26200.0,262
27,1949,1990,6.340978664814231,14.101254,0,1,0,27100.0,271
28,1900,1950,3.8208471129854207,8.999592,0,0,0,4902.0,15
28,1901,1950,4.062847968142147,10.106188,0,0,0,6206.0,19
28,1902,1950,4.155535967044566,9.751849,0,0,0,3921.0,12
28,1903,1950,3.744451561262157,7.99898,0,0,0,4903.0,15
28,1904,1950,3.7152067538470908,10.520132,0,0,0,8171.0,25
28,1905,1950,3.8144103741368696,7.3073664,0,0,0,4249.0,13
28,1906,1950,3.8849639317890827,10.217756,0,0,0,7513.0,23
28,1907,1950,4.151730999535379,10.911268,0,0,0,7517.0,23
28,1908,1950,3.708526423794355,10.100642,0,0,0,6538.0,20
28,1909,1950,3.935166980828118,8.909217,1,0,0,7193.0,22
28,1910,1960,4.306116327798307,9.963518,1,0,0,7867.0,79
28,1911,1960,4.307625978367481,10.159935,1,0,0,8666.0,87
28,1912,1960,4.1943552172753025,9.693738,1,0,0,7474.0,75
28,1913,1960,4.322115045316524,9.484754,1,0,0,7379.0,74
28,1914,1960,4.094238782030285,9.535201,1,0,0,7173.0,72
28,1915,1960,4.4527244216418005,10.44655,1,0,0,8073.0,81
28,1916,1960,4.215688950388655,10.996556,1,0,0,6678.0,67
28,1917,1960,4.4285272720230715,10.766443,1,0,0,6872.0,69
28,1918,1960,4.456528606592684,10.955439,1,0,0,6867.0,69
28,1919,1960,4.473697825089805,10.758111,1,0,0,8260.0,83
28,1920,1970,4.98173791617226,11.275999,1,0,0,8712.0,174
28,1921,1970,4.9503837814126905,11.26125,1,0,0,9267.0,185
28,1922,1970,5.06020680862883,10.913893,1,0,0,8112.0,162
28,1923,1970,4.971454639313187,11.029696,1,0,0,8065.0,161
28,1924,1970,4.990111925820135,11.200644,1,0,0,9013.5,180
28,1925,1970,5.083203015756081,11.672933,1,0,0,8113.0,162
28,1926,1970,4.9533791183154925,11.024957,1,0,0,8414.5,168
28,1927,1970,5.024986354894094,11.010299,1,0,0,9516.0,190
28,1928,1970,4.981710791208415,11.144511,1,0,0,9113.5,182
28,1929,1970,5.042481501371769,11.767283,1,0,0,8613.5,172
28,1930,1980,5.800041031901912,12.00978,1,0,0,8589.0,429
28,1931,1980,5.760731356499809,11.917891,1,0,0,7283.0,364
28,1932,1980,5.708887797431621,12.011136,1,0,0,7992.0,399
28,1933,1980,5.745657830247984,12.198632,1,0,0,8045.0,402
28,1934,1980,5.808580065763294,12.462263,1,0,0,8387.0,419
28,1935,1980,5.830358286032835,12.225415,1,0,0,8247.0,412
28,1936,1980,5.809910643424525,12.296753,1,0,0,8684.0,434
28,1937,1980,5.832085352614943,12.493038,1,0,0,8547.0,427
28,1938,1980,5.805426614689639,12.166683,1,0,0,9929.0,496
28,1939,1980,5.808007170162695,12.46058,1,0,0,8828.0,441
28,1940,1990,6.19078075808324,13.038315,1,0,0,8900.0,89
28,1941,1990,6.30322967737861,12.801333,1,0,0,7500.0,75
28,1942,1990,6.224878928218106,13.135796,1,0,0,8800.0,88
28,1943,1990,6.223942876446503,13.548868,1,0,0,10600.0,106
28,1944,1990,6.420587293578388,13.465155,0,0,0,9700.0,97
28,1945,1990,6.316691640480235,13.057613,0,0,0,8800.0,88
28,1946,1990,6.325908868514062,13.111857,0,0,0,14000.0,140
28,1947,1990,6.24076596139546,13.196462,0,0,0,13000.0,130
28,1948,1990,6.36509739542728,13.725166,0,0,0,12000.0,120
28,1949,1990,6.365047880910213,13.404453,0,0,0,12800.0,128
29,1900,1950,3.658839930926836,9.463203,0,0,0,17651.0,54
29,1901,1950,3.9835808234758576,9.999592,0,0,0,14710.0,45
29,1902,1950,4.106673604753623,9.71173,0,0,0,19284.0,59
29,1903,1950,4.219045694778593,9.7642355,0,0,0,23532.0,72
29,1904,1950,4.046469726263123,9.816388,0,0,0,23212.0,71
29,1905,1950,3.7889318072332534,9.46173,0,0,0,21244.0,65
29,1906,1950,4.016076019099395,9.124444,1,0,0,20917.0,64
29,1907,1950,3.9871330017353688,9.478716,1,0,0,22552.0,69
29,1908,1950,3.8339600568669487,10.119002,1,0,0,19277.0,59
29,1909,1950,4.0677207471527055,9.505433,1,0,0,28437.0,87
29,1910,1960,4.562467771404209,9.920783,1,0,0,24111.0,242
29,1911,1960,4.553800579666502,10.062097,1,0,0,22320.0,224
29,1912,1960,4.532738493288588,9.810075,1,0,0,24099.0,242
29,1913,1960,4.605756714820244,10.037653,1,0,0,21831.0,219
29,1914,1960,4.676899940962592,10.353586,1,0,0,25001.0,251
29,1915,1960,4.700997750511242,10.446469,1,0,0,23706.0,238
29,1916,1960,4.676984534283284,10.550231,1,0,0,25711.0,258
29,1917,1960,4.60054201758523,10.158024,1,0,0,23294.0,234
29,1918,1960,4.634025795294221,10.911248,1,0,0,24608.0,247
29,1919,1960,4.61255714245467,10.55517,1,0,0,23917.0,240
29,1920,1970,5.103941481944647,11.230198,1,0,0,22637.0,452
29,1921,1970,5.145564360768669,11.322366,1,0,0,23690.5,473
29,1922,1970,5.143287997121053,11.4612055,1,0,0,23682.5,473
29,1923,1970,5.154261726444387,11.737088,1,0,0,22382.0,447
29,1924,1970,5.218554547502711,11.479735,1,0,0,23539.0,470
29,1925,1970,5.180891169062731,11.610102,1,0,0,22481.5,449
29,1926,1970,5.185577673299814,11.576742,1,0,0,24387.0,487
29,1927,1970,5.192725139959554,11.611968,1,0,0,23587.0,471
29,1928,1970,5.176776436257829,11.620103,1,0,0,21877.0,437
29,1929,1970,5.16763139473708,11.576979,1,0,0,20629.0,412
29,1930,1980,5.895837764975912,12.160132,1,0,0,22881.0,1143
29,1931,1980,5.867384606449368,12.315892,1,0,0,19532.0,976
29,1932,1980,5.865908983939717,12.271585,1,0,0,21415.0,1070
29,1933,1980,5.881535299262148,12.376334,1,0,0,21837.0,1091
29,1934,1980,5.864376706364141,12.329027,1,0,0,20512.0,1025
29,1935,1980,5.904677022975098,12.696098,1,0,0,21043.0,1051
29,1936,1980,5.870360901875557,12.510887,1,0,0,20758.0,1037
29,1937,1980,5.8852732149757125,12.78336,1,0,0,22115.0,1105
29,1938,1980,5.885342938328604,12.745405,1,0,0,22636.0,1131
29,1939,1980,5.889485749747253,12.792068,1,0,0,22440.0,1121
29,1940,1990,6.3966615105229705,13.135114,1,0,0,21900.0,219
29,1941,1990,6.414653277475192,13.195689,1,0,0,23200.0,232
29,1942,1990,6.429456962669822,13.107413,1,0,0,25900.0,259
29,1943,1990,6.350847769345755,13.338107,1,0,0,24300.0,243
29,1944,1990,6.468771038096292,13.326009,1,0,0,22300.0,223
29,1945,1990,6.398438079902066,13.62625,1,0,0,24000.0,240
29,1946,1990,6.445975152267418,13.962857,1,0,0,34300.0,343
29,1947,1990,6.364979089532606,13.794618,1,0,0,34000.0,340
29,1948,1990,6.347650330078491,13.942972,1,0,0,28600.0,286
29,1949,1990,6.323049601172263,13.848215,1,0,0,29700.0,297
30,1900,1950,3.996303289363339,8.502551,0,0,0,1960.0,6
30,1901,1950,4.530604018270571,11.6,0,0,0,1635.0,5
30,1902,1950,4.374891323030983,9.999388,0,0,0,1634.0,5
30,1903,1950,3.7669448215495525,9.9996605,0,0,0,2942.0,9
30,1904,1950,2.819019833686612,10.003063,0,0,0,653.0,2
30,1905,1950,3.7748617881928537,10.428572,0,0,0,2289.0,7
30,1906,1950,4.11630211156809,9.331973,0,1,0,1961.0,6
30,1907,1950,4.3115652683791215,11.4,0,1,0,1635.0,5
30,1908,1950,3.336291937466406,10.0,0,1,0,1635.0,5
30,1909,1950,4.156949103792796,10.749235,0,1,0,3920.0,12
30,1910,1960,4.720096060952982,11.825069,0,1,0,1795.0,18
30,1911,1960,4.838754818709406,11.145519,0,1,0,2790.0,28
30,1912,1960,4.407784705404741,10.966366,0,1,0,2884.0,29
30,1913,1960,4.813182861602551,10.924208,0,1,0,2586.0,26
30,1914,1960,4.758803050062731,10.919674,0,1,0,3685.0,37
30,1915,1960,4.691490506785665,11.379739,0,1,0,4985.0,50
30,1916,1960,4.677980435907506,11.226273,0,1,0,5679.0,57
30,1917,1960,4.707813757983935,11.529147,0,1,0,4889.0,49
30,1918,1960,4.661494264157756,11.919908,0,1,0,4782.0,48
30,1919,1960,4.723363591315939,11.723127,0,1,0,3991.0,40
30,1920,1970,5.269039554913993,12.353418,0,1,0,4257.0,85
30,1921,1970,5.200204726184126,12.870186,0,1,0,4206.0,84
30,1922,1970,5.1115440920317425,12.263075,0,1,0,3805.0,76
30,1923,1970,5.225486280318743,11.739238,0,1,0,3856.0,77
30,1924,1970,5.236498767806694,12.434126,0,1,0,3806.5,76
30,1925,1970,4.983278232964225,12.254486,0,1,0,3204.5,64
30,1926,1970,5.235999270577176,12.41706,0,1,0,3605.0,72
30,1927,1970,5.220273144350503,12.507706,0,1,0,2855.0,57
30,1928,1970,5.069427223886894,12.641009,0,1,0,3904.0,78
30,1929,1970,5.165948027857171,12.458074,0,1,0,3607.5,72
30,1930,1980,5.97336874268955,12.430365,0,1,0,3346.0,167
30,1931,1980,5.830767118999334,13.017257,0,1,0,3361.0,168
30,1932,1980,5.883155771075575,13.120159,0,1,0,2763.0,138
30,1933,1980,5.8514097851471085,13.049928,0,1,0,2784.0,139
30,1934,1980,5.850194906182378,13.326249,0,1,0,3482.0,174
30,1935,1980,5.835337494647882,13.361918,0,0,0,3545.0,177
30,1936,1980,5.947568059087428,13.294176,0,0,0,4001.0,200
30,1937,1980,5.8206192350676185,12.993543,0,0,0,3562.0,178
30,1938,1980,5.864941655812398,12.863626,0,0,0,4121.0,206
30,1939,1980,5.927160458192982,13.259125,0,0,0,3863.0,193
30,1940,1990,6.312379953162065,14.161904,0,0,0,4200.0,42
30,1941,1990,6.203642010517439,14.116316,0,0,0,3800.0,38
30,1942,1990,6.701524207825845,14.112647,0,0,0,3400.0,34
30,1943,1990,6.301957920970802,14.5227995,0,0,0,5000.0,50
30,1944,1990,6.3791947953034756,13.842424,0,0,1,3300.0,33
30,1945,1990,6.455944317191353,14.322352,0,0,1,3400.0,34
30,1946,1990,6.256219333440285,14.632727,0,0,1,5500.0,55
30,1947,1990,6.171403711370439,14.473773,0,0,1,5300.0,53
30,1948,1990,6.37731042911452,14.233044,0,0,1,4600.0,46
30,1949,1990,5.914334936083198,14.1102495,0,0,1,4000.0,40
31,1900,1950,3.952425214533748,8.825485,1,0,0,7518.0,23
31,1901,1950,3.889980697436841,9.809788,1,0,0,6866.0,21
31,1902,1950,3.8899757967024127,8.69162,1,0,0,4248.0,13
31,1903,1950,4.000026514913119,10.73752,1,0,0,6210.0,19
31,1904,1950,3.9876236053451857,8.867632,1,0,0,4903.0,15
31,1905,1950,4.2965479474623045,12.038035,1,0,0,8492.0,26
31,1906,1950,4.362433373819001,11.363636,0,1,0,3597.0,11
31,1907,1950,4.0737587445924675,10.815134,0,1,0,8828.0,27
31,1908,1950,3.4642098598080993,10.000918,0,1,0,3267.0,10
31,1909,1950,3.816858881287852,11.3803005,0,1,0,6863.0,21
31,1910,1960,4.616446375506704,10.8123,0,1,0,7480.0,75
31,1911,1960,4.647735029413789,10.820255,0,1,0,7672.0,77
31,1912,1960,4.60470875738551,10.746472,0,1,0,9072.0,91
31,1913,1960,4.516674104134221,10.970712,0,1,0,9765.0,98
31,1914,1960,4.6243610020891905,10.8843775,0,1,0,8571.0,86
31,1915,1960,4.682841618936653,11.148639,0,1,0,9365.0,94
31,1916,1960,4.636124081561574,11.460328,0,1,0,7373.0,74
31,1917,1960,4.641705317421021,11.6426935,0,1,0,10067.0,101
31,1918,1960,4.4843464294373145,11.481174,0,1,0,11952.0,120
31,1919,1960,4.609623196636863,11.676471,0,1,0,9860.0,99
31,1920,1970,5.243034491950344,11.995229,0,1,0,10165.0,203
31,1921,1970,5.082305379570368,11.9076605,0,1,0,10261.0,205
