lwage,educ,educt_t,age,age2,female,white,first,dlwage,deduc,deduct
2.2332351,15.0,14.0,33.0,10.89,1.0,1.0,,0.15379357,0.0,-1.0
2.0794415,15.0,15.0,33.0,10.89,1.0,1.0,1.0,-0.15379357,0.0,1.0
1.9095426,10.0,11.0,61.0,37.21,1.0,1.0,1.0,-0.7985077,-1.0,1.0
2.7080503,11.0,10.0,61.0,37.21,1.0,1.0,,0.7985077,1.0,-1.0
3.218876,16.0,14.0,43.0,18.49,0.0,1.0,,0.2320602,0.0,-2.0
2.9868157,16.0,16.0,43.0,18.49,0.0,1.0,1.0,-0.2320602,0.0,2.0
3.363457,16.0,16.0,49.0,24.01,0.0,1.0,1.0,-0.32542253,0.0,0.0
3.6888795,16.0,16.0,49.0,24.01,0.0,1.0,,0.32542253,0.0,0.0
1.609438,12.0,12.0,57.0,32.49,1.0,1.0,1.0,-0.479954,0.0,0.0
2.089392,12.0,12.0,57.0,32.49,1.0,1.0,,0.479954,0.0,0.0
3.218876,14.0,15.0,39.0,15.21,1.0,0.0,,1.3862944,-2.0,-1.0
1.8325815,16.0,16.0,39.0,15.21,1.0,0.0,1.0,-1.3862944,2.0,1.0
1.8405497,13.0,12.0,37.0,13.69,1.0,1.0,1.0,-0.17435336,1.0,-2.0
2.014903,12.0,14.0,37.0,13.69,1.0,1.0,,0.17435336,-1.0,2.0
2.668824,16.0,16.0,30.0,9.0,0.0,1.0,1.0,-0.32690835,-1.0,-1.0
2.9957323,17.0,17.0,30.0,9.0,0.0,1.0,,0.32690835,1.0,1.0
2.3121638,14.0,12.0,23.0,5.29,1.0,1.0,1.0,-0.108204365,2.0,0.0
2.4203682,12.0,12.0,23.0,5.29,1.0,1.0,,0.108204365,-2.0,0.0
2.2155738,18.0,18.0,30.0,9.0,0.0,1.0,,0.09531021,0.0,0.0
2.1202636,18.0,18.0,30.0,9.0,0.0,1.0,1.0,-0.09531021,0.0,0.0
2.3223877,14.0,14.0,40.0,16.0,1.0,1.0,,-0.119959354,1.0,1.0
2.442347,13.0,13.0,40.0,16.0,1.0,1.0,1.0,0.119959354,-1.0,-1.0
4.8928523,18.0,18.0,64.0,40.96,0.0,1.0,1.0,0.60613585,0.0,0.0
4.2867165,18.0,18.0,64.0,40.96,0.0,1.0,,-0.60613585,0.0,0.0
2.8234947,12.0,12.0,50.0,25.0,1.0,0.0,1.0,0.18443727,0.0,0.0
2.6390574,12.0,12.0,50.0,25.0,1.0,0.0,,-0.18443727,0.0,0.0
2.6908135,16.0,16.0,32.0,10.24,0.0,1.0,,-0.065033436,0.0,0.0
2.755847,16.0,16.0,32.0,10.24,0.0,1.0,1.0,0.065033436,0.0,0.0
3.056357,16.0,16.0,35.0,12.25,1.0,1.0,1.0,-0.4695475,0.0,0.0
3.5259044,16.0,16.0,35.0,12.25,1.0,1.0,,0.4695475,0.0,0.0
2.9565177,18.0,18.0,29.0,8.41,0.0,1.0,,-0.7323618,2.0,2.0
3.6888795,16.0,16.0,29.0,8.41,0.0,1.0,1.0,0.7323618,-2.0,-2.0
2.6390574,13.0,12.0,31.0,9.61,1.0,1.0,,0.048790216,1.0,0.0
2.5902672,12.0,12.0,31.0,9.61,1.0,1.0,1.0,-0.048790216,-1.0,0.0
2.3978953,13.0,14.0,44.0,19.36,1.0,1.0,1.0,0.6044705,1.0,2.0
1.7934248,12.0,12.0,44.0,19.36,1.0,1.0,,-0.6044705,-1.0,-2.0
3.2566147,16.0,16.0,33.0,10.89,0.0,1.0,,0.07695818,0.0,0.0
3.1796565,16.0,16.0,33.0,10.89,0.0,1.0,1.0,-0.07695818,0.0,0.0
2.5510411,15.0,14.0,44.0,19.36,1.0,1.0,1.0,-0.19783115,3.0,2.0
2.7488723,12.0,12.0,44.0,19.36,1.0,1.0,,0.19783115,-3.0,-2.0
2.4638534,13.0,12.0,32.0,10.24,1.0,1.0,1.0,0.16126823,-1.0,0.0
2.3025851,14.0,12.0,32.0,10.24,1.0,1.0,,-0.16126823,1.0,0.0
2.0794415,12.0,12.0,55.0,30.25,1.0,1.0,1.0,-0.78731966,0.0,0.0
2.8667612,12.0,12.0,55.0,30.25,1.0,1.0,,0.78731966,0.0,0.0
3.4011974,12.0,13.0,49.0,24.01,0.0,1.0,,0.56246996,-1.0,1.0
2.8387275,13.0,12.0,49.0,24.01,0.0,1.0,1.0,-0.56246996,1.0,-1.0
4.828314,16.0,18.0,42.0,17.64,0.0,1.0,1.0,1.6776435,3.0,5.0
3.1506703,13.0,13.0,42.0,17.64,0.0,0.0,,-1.6776435,-3.0,-5.0
2.0794415,18.0,18.0,30.0,9.0,1.0,1.0,1.0,-0.40546513,2.0,2.0
2.4849067,16.0,16.0,30.0,9.0,1.0,1.0,,0.40546513,-2.0,-2.0
1.658228,18.0,13.0,29.0,8.41,0.0,1.0,,-0.36331952,5.0,1.0
2.0215476,13.0,12.0,29.0,8.41,0.0,1.0,1.0,0.36331952,-5.0,-1.0
2.7725887,12.0,12.0,54.0,29.16,1.0,1.0,1.0,-0.0068514347,0.0,0.0
2.7794402,12.0,12.0,54.0,29.16,1.0,1.0,,0.0068514347,0.0,0.0
3.218876,15.0,15.0,50.0,25.0,1.0,1.0,1.0,0.51082563,-1.0,-1.0
2.7080503,16.0,16.0,50.0,25.0,1.0,1.0,,-0.51082563,1.0,1.0
1.704748,15.0,16.0,26.0,6.76,0.0,1.0,1.0,-0.41551554,-1.0,0.0
2.1202636,16.0,16.0,26.0,6.76,0.0,0.0,,0.41551554,1.0,0.0
3.2834144,18.0,18.0,34.0,11.56,0.0,1.0,,0.06453848,0.0,0.0
3.218876,18.0,18.0,34.0,11.56,0.0,1.0,1.0,-0.06453848,0.0,0.0
1.9459101,15.0,16.0,31.0,9.61,1.0,1.0,1.0,-0.26136482,-1.0,1.0
2.207275,16.0,15.0,31.0,9.61,1.0,1.0,,0.26136482,1.0,-1.0
2.4149227,16.0,16.0,50.0,25.0,1.0,1.0,1.0,-1.1606269,0.0,0.0
3.5755496,16.0,16.0,50.0,25.0,1.0,1.0,,1.1606269,0.0,0.0
2.0794415,18.0,18.0,23.0,5.29,1.0,1.0,1.0,-0.089612246,3.0,0.0
2.1690538,15.0,18.0,23.0,5.29,1.0,1.0,,0.089612246,-3.0,0.0
2.8134108,18.0,18.0,32.0,10.24,1.0,1.0,,0.049263954,0.0,0.0
2.7641468,18.0,18.0,32.0,10.24,1.0,1.0,1.0,-0.049263954,0.0,0.0
2.2246234,12.0,12.0,37.0,13.69,0.0,1.0,1.0,0.05556965,-2.0,-2.0
2.1690538,14.0,14.0,37.0,13.69,0.0,1.0,,-0.05556965,2.0,2.0
2.2115657,12.0,12.0,28.0,7.84,1.0,1.0,1.0,-0.34411,0.0,0.0
2.5556757,12.0,12.0,28.0,7.84,1.0,1.0,,0.34411,0.0,0.0
2.014903,16.0,16.0,57.0,32.49,1.0,1.0,1.0,0.06899297,2.0,2.0
1.9459101,14.0,14.0,57.0,32.49,1.0,1.0,,-0.06899297,-2.0,-2.0
2.7794402,12.0,12.0,33.0,10.89,0.0,1.0,,-0.2032063,0.0,0.0
2.9826465,12.0,12.0,33.0,10.89,0.0,1.0,1.0,0.2032063,0.0,0.0
2.3434072,12.0,12.0,56.0,31.36,0.0,1.0,1.0,-0.22154212,0.0,0.0
2.5649493,12.0,12.0,56.0,31.36,0.0,1.0,,0.22154212,0.0,0.0
2.8667612,12.0,12.0,38.0,14.44,1.0,1.0,1.0,0.9498385,0.0,0.0
1.9169227,12.0,12.0,38.0,14.44,1.0,1.0,,-0.9498385,0.0,0.0
2.7080503,16.0,16.0,36.0,12.96,1.0,0.0,,-0.20067072,0.0,0.0
2.908721,16.0,16.0,36.0,12.96,1.0,0.0,1.0,0.20067072,0.0,0.0
2.7047112,12.0,12.0,36.0,12.96,0.0,1.0,,0.27637482,-2.0,-1.0
2.4283364,14.0,13.0,36.0,12.96,0.0,1.0,1.0,-0.27637482,2.0,1.0
2.3025851,15.0,15.0,32.0,10.24,0.0,1.0,1.0,-0.18392396,2.0,3.0
2.486509,13.0,12.0,32.0,10.24,0.0,1.0,,0.18392396,-2.0,-3.0
2.8009326,12.0,12.0,57.0,32.49,0.0,1.0,,0.1585393,0.0,0.0
2.6423934,12.0,12.0,57.0,32.49,0.0,1.0,1.0,-0.1585393,0.0,0.0
1.609438,16.0,16.0,24.0,5.76,0.0,1.0,1.0,0.0,0.0,0.0
1.609438,16.0,16.0,24.0,5.76,0.0,1.0,,0.0,0.0,0.0
2.3749058,12.0,12.0,42.0,17.64,0.0,1.0,1.0,-0.31430125,0.0,0.0
2.689207,12.0,12.0,42.0,17.64,0.0,1.0,,0.31430125,0.0,0.0
2.4596248,13.0,13.0,34.0,11.56,1.0,1.0,,0.10094333,0.0,1.0
2.3586814,13.0,12.0,34.0,11.56,1.0,1.0,1.0,-0.10094333,0.0,-1.0
2.3942523,16.0,16.0,27.0,7.29,1.0,1.0,,-0.51755476,0.0,0.0
2.911807,16.0,16.0,27.0,7.29,1.0,1.0,1.0,0.51755476,0.0,0.0
3.2293472,16.0,16.0,38.0,14.44,1.0,1.0,,0.041722536,-2.0,0.0
3.1876247,18.0,16.0,38.0,14.44,1.0,1.0,1.0,-0.041722536,2.0,0.0
1.9459101,12.0,12.0,28.0,7.84,1.0,1.0,,0.0,0.0,0.0
1.9459101,12.0,12.0,28.0,7.84,1.0,1.0,1.0,0.0,0.0,0.0
2.1737552,13.0,12.0,33.0,10.89,0.0,1.0,,0.30195296,-1.5,0.0
1.8718022,14.5,12.0,33.0,10.89,0.0,1.0,1.0,-0.30195296,1.5,0.0
1.7298839,12.0,12.0,31.0,9.61,1.0,1.0,1.0,-0.32295704,0.0,0.0
2.052841,12.0,12.0,31.0,9.61,1.0,1.0,,0.32295704,0.0,0.0
1.9865035,10.0,12.0,47.0,22.09,1.0,1.0,,0.16195416,-2.0,2.0
1.8245493,12.0,10.0,47.0,22.09,1.0,1.0,1.0,-0.16195416,2.0,-2.0
